"Language","ISO_code","Phoible_code","Meaning","Form","Trill","Dataset","Latitude","Longitude","Family","Branch","Area","Continent","Rough.M","rough","R_type","r","l","revision"
"Turkish","tur","tur","gelatinous","jelatinli","yes","Google",39,35,"Turkic","Common Turkic","Greater Mesopotamia","W and SW Eurasia",-4.2,FALSE,"trill",FALSE,TRUE,"other"
"Turkish","tur","tur","bald","kel","yes","Google",39,35,"Turkic","Common Turkic","Greater Mesopotamia","W and SW Eurasia",-4.1,FALSE,"trill",FALSE,TRUE,"other"
"Turkish","tur","tur","creamy","kremsi","yes","Google",39,35,"Turkic","Common Turkic","Greater Mesopotamia","W and SW Eurasia",-4.8,FALSE,"trill",TRUE,FALSE,"other"
"Turkish","tur","tur","varnished","vernikli","yes","Google",39,35,"Turkic","Common Turkic","Greater Mesopotamia","W and SW Eurasia",-3.7,FALSE,"trill",TRUE,TRUE,"other"
"Turkish","tur","tur","flat","düz","yes","Google",39,35,"Turkic","Common Turkic","Greater Mesopotamia","W and SW Eurasia",-2.7,FALSE,"trill",FALSE,FALSE,"other"
"Turkish","tur","tur","slimy","sümüklü","yes","Google",39,35,"Turkic","Common Turkic","Greater Mesopotamia","W and SW Eurasia",-5.2,FALSE,"trill",FALSE,TRUE,"other"
"Turkish","tur","tur","oily","yağlı","yes","Google",39,35,"Turkic","Common Turkic","Greater Mesopotamia","W and SW Eurasia",-6.2,FALSE,"trill",FALSE,TRUE,"other"
"Turkish","tur","tur","crumbly","ufalanan","yes","Google",39,35,"Turkic","Common Turkic","Greater Mesopotamia","W and SW Eurasia",3.2,TRUE,"trill",FALSE,TRUE,"other"
"Turkish","tur","tur","perforated","delikli","yes","Google",39,35,"Turkic","Common Turkic","Greater Mesopotamia","W and SW Eurasia",0.4,TRUE,"trill",FALSE,TRUE,"other"
"Turkish","tur","tur","scaly","pullu","yes","Google",39,35,"Turkic","Common Turkic","Greater Mesopotamia","W and SW Eurasia",1.9,TRUE,"trill",FALSE,TRUE,"other"
"Turkish","tur","tur","dusty","tozlu","yes","Google",39,35,"Turkic","Common Turkic","Greater Mesopotamia","W and SW Eurasia",-0.8,FALSE,"trill",FALSE,TRUE,"other"
"Turkish","tur","tur","gooey","aşırı duygusal","yes","Google",39,35,"Turkic","Common Turkic","Greater Mesopotamia","W and SW Eurasia",-4.9,FALSE,"trill",TRUE,TRUE,"other"
"Turkish","tur","tur","cracked","çatlamış","yes","Google",39,35,"Turkic","Common Turkic","Greater Mesopotamia","W and SW Eurasia",3.5,TRUE,"trill",FALSE,TRUE,"other"
"Turkish","tur","tur","rugged","engebeli","yes","Google",39,35,"Turkic","Common Turkic","Greater Mesopotamia","W and SW Eurasia",4,TRUE,"trill",FALSE,TRUE,"other"
"Turkish","tur","tur","fibrous","lifli","yes","Google",39,35,"Turkic","Common Turkic","Greater Mesopotamia","W and SW Eurasia",2.3,TRUE,"trill",FALSE,TRUE,"other"
"Turkish","tur","tur","silky","ipeksi","yes","Google",39,35,"Turkic","Common Turkic","Greater Mesopotamia","W and SW Eurasia",-5.9,FALSE,"trill",FALSE,FALSE,"other"
"Turkish","tur","tur","smooth","pürüzsüz","yes","Google",39,35,"Turkic","Common Turkic","Greater Mesopotamia","W and SW Eurasia",-6.9,FALSE,"trill",TRUE,FALSE,"other"
"Turkish","tur","tur","grainy","grenli","yes","Google",39,35,"Turkic","Common Turkic","Greater Mesopotamia","W and SW Eurasia",3.9,TRUE,"trill",TRUE,TRUE,"other"
"Turkish","tur","tur","granular","granül","yes","Google",39,35,"Turkic","Common Turkic","Greater Mesopotamia","W and SW Eurasia",3.5,TRUE,"trill",TRUE,TRUE,"other"
"Turkish","tur","tur","hairy","kıllı","yes","Google",39,35,"Turkic","Common Turkic","Greater Mesopotamia","W and SW Eurasia",0,TRUE,"trill",FALSE,TRUE,"other"
"Turkish","tur","tur","furry","kürklü","yes","Google",39,35,"Turkic","Common Turkic","Greater Mesopotamia","W and SW Eurasia",-2.8,FALSE,"trill",TRUE,TRUE,"other"
"Turkish","tur","tur","blunt","künt","yes","Google",39,35,"Turkic","Common Turkic","Greater Mesopotamia","W and SW Eurasia",0.5,TRUE,"trill",FALSE,FALSE,"other"
"Turkish","tur","tur","thorny","dikenli","yes","Google",39,35,"Turkic","Common Turkic","Greater Mesopotamia","W and SW Eurasia",5.8,TRUE,"trill",FALSE,TRUE,"other"
"Turkish","tur","tur","glassy","camsı","yes","Google",39,35,"Turkic","Common Turkic","Greater Mesopotamia","W and SW Eurasia",-4.3,FALSE,"trill",FALSE,FALSE,"other"
"Turkish","tur","tur","waxy","mumlu","yes","Google",39,35,"Turkic","Common Turkic","Greater Mesopotamia","W and SW Eurasia",-3.6,FALSE,"trill",FALSE,TRUE,"other"
"Ukrainian","ukr","ukr","ribbed","ребристий","yes","Google",49,33,"Indo-European","Balto-Slavic","Inner Asia","N-C Asia",3.4,TRUE,"trill",TRUE,FALSE,NA
"Ukrainian","ukr","ukr","lacy","мереживний","yes","Google",49,33,"Indo-European","Balto-Slavic","Inner Asia","N-C Asia",-1.4,FALSE,"trill",TRUE,FALSE,NA
"Ukrainian","ukr","ukr","abrasive","абразивний","yes","Google",49,33,"Indo-European","Balto-Slavic","Inner Asia","N-C Asia",6.3,TRUE,"trill",TRUE,FALSE,NA
"Ukrainian","ukr","ukr","bony","кістковий","yes","Google",49,33,"Indo-European","Balto-Slavic","Inner Asia","N-C Asia",2.5,TRUE,"trill",FALSE,FALSE,NA
"Ukrainian","ukr","ukr","slippery","слизький","yes","Google",49,33,"Indo-European","Balto-Slavic","Inner Asia","N-C Asia",-6.2,FALSE,"trill",FALSE,TRUE,NA
"Ukrainian","ukr","ukr","textured","текстурований","yes","Google",49,33,"Indo-European","Balto-Slavic","Inner Asia","N-C Asia",0.8,TRUE,"trill",TRUE,FALSE,NA
"Ukrainian","ukr","ukr","wooden","дерев&#39;яний","yes","Google",49,33,"Indo-European","Balto-Slavic","Inner Asia","N-C Asia",1.3,TRUE,"trill",TRUE,FALSE,NA
"Ukrainian","ukr","ukr","polished","полірований","yes","Google",49,33,"Indo-European","Balto-Slavic","Inner Asia","N-C Asia",-5.3,FALSE,"trill",TRUE,TRUE,NA
"Ukrainian","ukr","ukr","fine","добре","yes","Google",49,33,"Indo-European","Balto-Slavic","Inner Asia","N-C Asia",-5.2,FALSE,"trill",TRUE,FALSE,NA
"Ukrainian","ukr","ukr","woolly","шерстистий","yes","Google",49,33,"Indo-European","Balto-Slavic","Inner Asia","N-C Asia",0,TRUE,"trill",TRUE,FALSE,NA
"Ukrainian","ukr","ukr","crumpled","зім&#39;ятий","yes","Google",49,33,"Indo-European","Balto-Slavic","Inner Asia","N-C Asia",3.1,TRUE,"trill",FALSE,FALSE,NA
"Ukrainian","ukr","ukr","sandy","піщаний","yes","Google",49,33,"Indo-European","Balto-Slavic","Inner Asia","N-C Asia",3.9,TRUE,"trill",FALSE,FALSE,NA
"Ukrainian","ukr","ukr","pebbly","гальковий","yes","Google",49,33,"Indo-European","Balto-Slavic","Inner Asia","N-C Asia",3.8,TRUE,"trill",FALSE,TRUE,NA
"Ukrainian","ukr","ukr","gelatinous","желатиновий","yes","Google",49,33,"Indo-European","Balto-Slavic","Inner Asia","N-C Asia",-4.2,FALSE,"trill",FALSE,TRUE,NA
"Ukrainian","ukr","ukr","bald","лисий","yes","Google",49,33,"Indo-European","Balto-Slavic","Inner Asia","N-C Asia",-4.1,FALSE,"trill",FALSE,TRUE,NA
"Ukrainian","ukr","ukr","creamy","кремовий","yes","Google",49,33,"Indo-European","Balto-Slavic","Inner Asia","N-C Asia",-4.8,FALSE,"trill",TRUE,FALSE,NA
"Ukrainian","ukr","ukr","etched","витравлений","yes","Google",49,33,"Indo-European","Balto-Slavic","Inner Asia","N-C Asia",2.8,TRUE,"trill",TRUE,TRUE,NA
"Ukrainian","ukr","ukr","perforated","перфорований","yes","Google",49,33,"Indo-European","Balto-Slavic","Inner Asia","N-C Asia",0.4,TRUE,"trill",TRUE,FALSE,NA
"Ukrainian","ukr","ukr","scaly","лускатий","yes","Google",49,33,"Indo-European","Balto-Slavic","Inner Asia","N-C Asia",1.9,TRUE,"trill",FALSE,TRUE,NA
"Ukrainian","ukr","ukr","cracked","тріснуті","yes","Google",49,33,"Indo-European","Balto-Slavic","Inner Asia","N-C Asia",3.5,TRUE,"trill",TRUE,FALSE,NA
"Ukrainian","ukr","ukr","ragged","обірваний","yes","Google",49,33,"Indo-European","Balto-Slavic","Inner Asia","N-C Asia",3.3,TRUE,"trill",TRUE,FALSE,NA
"Ukrainian","ukr","ukr","silky","шовковиста","yes","Google",49,33,"Indo-European","Balto-Slavic","Inner Asia","N-C Asia",-5.9,FALSE,"trill",FALSE,FALSE,NA
"Ukrainian","ukr","ukr","smooth","гладкий","yes","Google",49,33,"Indo-European","Balto-Slavic","Inner Asia","N-C Asia",-6.9,FALSE,"trill",FALSE,TRUE,NA
"Ukrainian","ukr","ukr","bristly","щетинистий","yes","Google",49,33,"Indo-European","Balto-Slavic","Inner Asia","N-C Asia",4.4,TRUE,"trill",FALSE,FALSE,NA
"Ukrainian","ukr","ukr","grainy","зернистий","yes","Google",49,33,"Indo-European","Balto-Slavic","Inner Asia","N-C Asia",3.9,TRUE,"trill",TRUE,FALSE,NA
"Ukrainian","ukr","ukr","rocky","скелястий","yes","Google",49,33,"Indo-European","Balto-Slavic","Inner Asia","N-C Asia",4.8,TRUE,"trill",FALSE,TRUE,NA
"Ukrainian","ukr","ukr","barbed","колючий","yes","Google",49,33,"Indo-European","Balto-Slavic","Inner Asia","N-C Asia",6.3,TRUE,"trill",FALSE,TRUE,NA
"Ukrainian","ukr","ukr","hairy","волохатий","yes","Google",49,33,"Indo-European","Balto-Slavic","Inner Asia","N-C Asia",0,TRUE,"trill",FALSE,TRUE,NA
"Ukrainian","ukr","ukr","thorny","тернистий","yes","Google",49,33,"Indo-European","Balto-Slavic","Inner Asia","N-C Asia",5.8,TRUE,"trill",TRUE,FALSE,NA
"Ukrainian","ukr","ukr","spiky","спікі","yes","Google",49,33,"Indo-European","Balto-Slavic","Inner Asia","N-C Asia",5.8,TRUE,"trill",FALSE,FALSE,NA
"Uzbek","uzb","uzn","grooved","yivlangan","no","Google",39,66,"Turkic","Common Turkic","Inner Asia","N-C Asia",1.7,TRUE,"no trill",FALSE,TRUE,"other"
"Uzbek","uzb","uzn","slippery","sirg&#39;anchiq","no","Google",39,66,"Turkic","Common Turkic","Inner Asia","N-C Asia",-6.2,FALSE,"no trill",TRUE,FALSE,"other"
"Uzbek","uzb","uzn","rough","qo&#39;pol","no","Google",39,66,"Turkic","Common Turkic","Inner Asia","N-C Asia",6.2,TRUE,"no trill",FALSE,TRUE,"other"
"Uzbek","uzb","uzn","painted","bo&#39;yalgan","no","Google",39,66,"Turkic","Common Turkic","Inner Asia","N-C Asia",-3,FALSE,"no trill",FALSE,TRUE,"other"
"Uzbek","uzb","uzn","beaded","boncuklu","no","Google",39,66,"Turkic","Common Turkic","Inner Asia","N-C Asia",3,TRUE,"no trill",FALSE,TRUE,"other"
"Uzbek","uzb","uzn","sandy","qumli","no","Google",39,66,"Turkic","Common Turkic","Inner Asia","N-C Asia",3.9,TRUE,"no trill",FALSE,TRUE,"other"
"Uzbek","uzb","uzn","ceramic","seramika","no","Google",39,66,"Turkic","Common Turkic","Inner Asia","N-C Asia",-2.5,FALSE,"no trill",TRUE,FALSE,"other"
"Uzbek","uzb","uzn","creamy","kremsi","no","Google",39,66,"Turkic","Common Turkic","Inner Asia","N-C Asia",-4.8,FALSE,"no trill",TRUE,FALSE,"other"
"Uzbek","uzb","uzn","flat","tekis","no","Google",39,66,"Turkic","Common Turkic","Inner Asia","N-C Asia",-2.7,FALSE,"no trill",FALSE,FALSE,"other"
"Uzbek","uzb","uzn","perforated","teshilgan","no","Google",39,66,"Turkic","Common Turkic","Inner Asia","N-C Asia",0.4,TRUE,"no trill",FALSE,TRUE,"other"
"Uzbek","uzb","uzn","dusty","chang bosgan","no","Google",39,66,"Turkic","Common Turkic","Inner Asia","N-C Asia",-0.8,FALSE,"no trill",FALSE,FALSE,"other"
"Uzbek","uzb","uzn","cracked","yorilib ketdi","no","Google",39,66,"Turkic","Common Turkic","Inner Asia","N-C Asia",3.5,TRUE,"no trill",TRUE,TRUE,"other"
"Uzbek","uzb","uzn","silky","ipeksi","no","Google",39,66,"Turkic","Common Turkic","Inner Asia","N-C Asia",-5.9,FALSE,"no trill",FALSE,FALSE,"other"
"Uzbek","uzb","uzn","smooth","silliq","no","Google",39,66,"Turkic","Common Turkic","Inner Asia","N-C Asia",-6.9,FALSE,"no trill",FALSE,TRUE,"other"
"Uzbek","uzb","uzn","granular","granüler","no","Google",39,66,"Turkic","Common Turkic","Inner Asia","N-C Asia",3.5,TRUE,"no trill",TRUE,TRUE,"other"
"Uzbek","uzb","uzn","barbed","tikonli","no","Google",39,66,"Turkic","Common Turkic","Inner Asia","N-C Asia",6.3,TRUE,"no trill",FALSE,TRUE,"other"
"Uzbek","uzb","uzn","woven","to&#39;qilgan","no","Google",39,66,"Turkic","Common Turkic","Inner Asia","N-C Asia",-0.2,FALSE,"no trill",FALSE,TRUE,"other"
"Uzbek","uzb","uzn","greasy","yog&#39;li","no","Google",39,66,"Turkic","Common Turkic","Inner Asia","N-C Asia",-5.1,FALSE,"no trill",FALSE,TRUE,"other"
"Vietnamese","vie","vie","coated","tráng","no","Google",10.5,106.5,"Austroasiatic","Eastern Mon-Khmer","Southeast Asia","S/SE Asia",-2.8,FALSE,"no rhotic",TRUE,FALSE,"OUT"
"Vietnamese","vie","vie","fuzzy","mờ","no","Google",10.5,106.5,"Austroasiatic","Eastern Mon-Khmer","Southeast Asia","S/SE Asia",-1.6,FALSE,"no rhotic",FALSE,FALSE,"OUT"
"Vietnamese","vie","vie","slippery","trơn","no","Google",10.5,106.5,"Austroasiatic","Eastern Mon-Khmer","Southeast Asia","S/SE Asia",-6.2,FALSE,"no rhotic",TRUE,FALSE,"OUT"
"Vietnamese","vie","vie","rough","thô","no","Google",10.5,106.5,"Austroasiatic","Eastern Mon-Khmer","Southeast Asia","S/SE Asia",6.2,TRUE,"no rhotic",FALSE,FALSE,"OUT"
"Vietnamese","vie","vie","wooden","bằng gỗ","no","Google",10.5,106.5,"Austroasiatic","Eastern Mon-Khmer","Southeast Asia","S/SE Asia",1.3,TRUE,"no rhotic",FALSE,FALSE,"OUT"
"Vietnamese","vie","vie","shiny","sáng bóng","no","Google",10.5,106.5,"Austroasiatic","Eastern Mon-Khmer","Southeast Asia","S/SE Asia",-4.2,FALSE,"no rhotic",FALSE,FALSE,"OUT"
"Vietnamese","vie","vie","beaded","đính cườm","no","Google",10.5,106.5,"Austroasiatic","Eastern Mon-Khmer","Southeast Asia","S/SE Asia",3,TRUE,"no rhotic",FALSE,FALSE,"OUT"
"Vietnamese","vie","vie","bald","hói","no","Google",10.5,106.5,"Austroasiatic","Eastern Mon-Khmer","Southeast Asia","S/SE Asia",-4.1,FALSE,"no rhotic",FALSE,FALSE,"OUT"
"Vietnamese","vie","vie","corroded","bị ăn mòn","no","Google",10.5,106.5,"Austroasiatic","Eastern Mon-Khmer","Southeast Asia","S/SE Asia",3.5,TRUE,"no rhotic",FALSE,FALSE,"OUT"
"Vietnamese","vie","vie","flat","bằng phẳng","no","Google",10.5,106.5,"Austroasiatic","Eastern Mon-Khmer","Southeast Asia","S/SE Asia",-2.7,FALSE,"no rhotic",FALSE,FALSE,"OUT"
"Vietnamese","vie","vie","cracked","nứt","no","Google",10.5,106.5,"Austroasiatic","Eastern Mon-Khmer","Southeast Asia","S/SE Asia",3.5,TRUE,"no rhotic",FALSE,FALSE,"OUT"
"Vietnamese","vie","vie","silky","mướt","no","Google",10.5,106.5,"Austroasiatic","Eastern Mon-Khmer","Southeast Asia","S/SE Asia",-5.9,FALSE,"no rhotic",FALSE,FALSE,"OUT"
"Vietnamese","vie","vie","smooth","trơn tru","no","Google",10.5,106.5,"Austroasiatic","Eastern Mon-Khmer","Southeast Asia","S/SE Asia",-6.9,FALSE,"no rhotic",TRUE,FALSE,"OUT"
"Vietnamese","vie","vie","hairy","có nhiều lông","no","Google",10.5,106.5,"Austroasiatic","Eastern Mon-Khmer","Southeast Asia","S/SE Asia",0,TRUE,"no rhotic",FALSE,TRUE,"OUT"
"Vietnamese","vie","vie","blunt","cùn","no","Google",10.5,106.5,"Austroasiatic","Eastern Mon-Khmer","Southeast Asia","S/SE Asia",0.5,TRUE,"no rhotic",FALSE,FALSE,"OUT"
"Vietnamese","vie","vie","greasy","bóng nhờn","no","Google",10.5,106.5,"Austroasiatic","Eastern Mon-Khmer","Southeast Asia","S/SE Asia",-5.1,FALSE,"no rhotic",FALSE,FALSE,"OUT"
"Yiddish","ydd","ydd","grooved","גראָאָוועד","yes","Google",52,23,"Indo-European","Germanic","Europe","W and SW Eurasia",1.7,TRUE,"mixed with trill",TRUE,FALSE,NA
"Yiddish","ydd","ydd","velvety","וועלוואַטי","yes","Google",52,23,"Indo-European","Germanic","Europe","W and SW Eurasia",-5.3,FALSE,"mixed with trill",FALSE,TRUE,NA
"Yiddish","ydd","ydd","coated","קאָוטאַד","yes","Google",52,23,"Indo-European","Germanic","Europe","W and SW Eurasia",-2.8,FALSE,"mixed with trill",FALSE,FALSE,NA
"Yiddish","ydd","ydd","frizzy","פריזזי","yes","Google",52,23,"Indo-European","Germanic","Europe","W and SW Eurasia",0.6,TRUE,"mixed with trill",TRUE,FALSE,NA
"Yiddish","ydd","ydd","fuzzy","פאַזי","yes","Google",52,23,"Indo-European","Germanic","Europe","W and SW Eurasia",-1.6,FALSE,"mixed with trill",FALSE,FALSE,NA
"Yiddish","ydd","ydd","ribbed","ריבד","yes","Google",52,23,"Indo-European","Germanic","Europe","W and SW Eurasia",3.4,TRUE,"mixed with trill",TRUE,FALSE,NA
"Yiddish","ydd","ydd","abrasive","אַברייסיוו","yes","Google",52,23,"Indo-European","Germanic","Europe","W and SW Eurasia",6.3,TRUE,"mixed with trill",TRUE,FALSE,NA
"Yiddish","ydd","ydd","slippery","גליטשיק","yes","Google",52,23,"Indo-European","Germanic","Europe","W and SW Eurasia",-6.2,FALSE,"mixed with trill",FALSE,TRUE,NA
"Yiddish","ydd","ydd","lumpy","לומפּי","yes","Google",52,23,"Indo-European","Germanic","Europe","W and SW Eurasia",2.9,TRUE,"mixed with trill",FALSE,TRUE,NA
"Yiddish","ydd","ydd","wooden","ווודאַן","yes","Google",52,23,"Indo-European","Germanic","Europe","W and SW Eurasia",1.3,TRUE,"mixed with trill",FALSE,FALSE,NA
"Yiddish","ydd","ydd","shiny","בלאַנק","yes","Google",52,23,"Indo-European","Germanic","Europe","W and SW Eurasia",-4.2,FALSE,"mixed with trill",FALSE,TRUE,NA
"Yiddish","ydd","ydd","polished","פּאַלישט","yes","Google",52,23,"Indo-European","Germanic","Europe","W and SW Eurasia",-5.3,FALSE,"mixed with trill",FALSE,TRUE,NA
"Yiddish","ydd","ydd","painted","פּיינטיד","yes","Google",52,23,"Indo-European","Germanic","Europe","W and SW Eurasia",-3,FALSE,"mixed with trill",FALSE,FALSE,NA
"Yiddish","ydd","ydd","fine","פייַן","yes","Google",52,23,"Indo-European","Germanic","Europe","W and SW Eurasia",-5.2,FALSE,"mixed with trill",FALSE,FALSE,NA
"Yiddish","ydd","ydd","rippled","ריפּפּלעד","yes","Google",52,23,"Indo-European","Germanic","Europe","W and SW Eurasia",3.1,TRUE,"mixed with trill",TRUE,TRUE,NA
"Yiddish","ydd","ydd","serrated","סערייטיד","yes","Google",52,23,"Indo-European","Germanic","Europe","W and SW Eurasia",4,TRUE,"mixed with trill",TRUE,FALSE,NA
"Yiddish","ydd","ydd","bumpy","באַמפּי","yes","Google",52,23,"Indo-European","Germanic","Europe","W and SW Eurasia",3.3,TRUE,"mixed with trill",FALSE,FALSE,NA
"Yiddish","ydd","ydd","matted","מאַטטעד","yes","Google",52,23,"Indo-European","Germanic","Europe","W and SW Eurasia",0.3,TRUE,"mixed with trill",FALSE,FALSE,NA
"Yiddish","ydd","ydd","woolly","וואָללי","yes","Google",52,23,"Indo-European","Germanic","Europe","W and SW Eurasia",0,TRUE,"mixed with trill",FALSE,TRUE,NA
"Yiddish","ydd","ydd","crumpled","קראַמפּאַלד","yes","Google",52,23,"Indo-European","Germanic","Europe","W and SW Eurasia",3.1,TRUE,"mixed with trill",TRUE,TRUE,NA
"Yiddish","ydd","ydd","sandy","זאַמדיק","yes","Google",52,23,"Indo-European","Germanic","Europe","W and SW Eurasia",3.9,TRUE,"mixed with trill",FALSE,FALSE,NA
"Yiddish","ydd","ydd","icy","ייַזיק","yes","Google",52,23,"Indo-European","Germanic","Europe","W and SW Eurasia",-4.3,FALSE,"mixed with trill",FALSE,FALSE,NA
"Yiddish","ydd","ydd","scratchy","סקראַטטשי","yes","Google",52,23,"Indo-European","Germanic","Europe","W and SW Eurasia",5,TRUE,"mixed with trill",TRUE,FALSE,NA
"Yiddish","ydd","ydd","firm","פעסט","yes","Google",52,23,"Indo-European","Germanic","Europe","W and SW Eurasia",4.2,TRUE,"mixed with trill",FALSE,FALSE,NA
"Yiddish","ydd","ydd","ceramic","סעראַמיק","yes","Google",52,23,"Indo-European","Germanic","Europe","W and SW Eurasia",-2.5,FALSE,"mixed with trill",TRUE,FALSE,NA
"Yiddish","ydd","ydd","crusty","קראַסטי","yes","Google",52,23,"Indo-European","Germanic","Europe","W and SW Eurasia",2.9,TRUE,"mixed with trill",TRUE,FALSE,NA
"Yiddish","ydd","ydd","bald","ליסע","yes","Google",52,23,"Indo-European","Germanic","Europe","W and SW Eurasia",-4.1,FALSE,"mixed with trill",FALSE,TRUE,NA
"Yiddish","ydd","ydd","corroded","קעראָודיד","yes","Google",52,23,"Indo-European","Germanic","Europe","W and SW Eurasia",3.5,TRUE,"mixed with trill",TRUE,FALSE,NA
"Yiddish","ydd","ydd","creamy","קרימי","yes","Google",52,23,"Indo-European","Germanic","Europe","W and SW Eurasia",-4.8,FALSE,"mixed with trill",TRUE,FALSE,NA
"Yiddish","ydd","ydd","varnished","וואַרנישעד","yes","Google",52,23,"Indo-European","Germanic","Europe","W and SW Eurasia",-3.7,FALSE,"mixed with trill",TRUE,FALSE,NA
"Yiddish","ydd","ydd","etched","עטשט","yes","Google",52,23,"Indo-European","Germanic","Europe","W and SW Eurasia",2.8,TRUE,"mixed with trill",FALSE,FALSE,NA
"Yiddish","ydd","ydd","oily","ייליק","yes","Google",52,23,"Indo-European","Germanic","Europe","W and SW Eurasia",-6.2,FALSE,"mixed with trill",FALSE,TRUE,NA
"Yiddish","ydd","ydd","perforated","פּערפערייטאַד","yes","Google",52,23,"Indo-European","Germanic","Europe","W and SW Eurasia",0.4,TRUE,"mixed with trill",TRUE,FALSE,NA
"Yiddish","ydd","ydd","scaly","סקאַלי","yes","Google",52,23,"Indo-European","Germanic","Europe","W and SW Eurasia",1.9,TRUE,"mixed with trill",FALSE,TRUE,NA
